626534040,Carina Lopes Regueira Rego,5/8/1962,Malpica do Tejo
032641653,Clarice Moreira Peres Andrade,19/8/1953,Monte Cordova
560357680,Carla Pacheco Leao Ferreira,28/3/1994,Azurem
141517236,Carmo Brito Bogas Azeredo Sequeira,18/6/1974,S. Lourenco de Ribapinhao
758337935,Carmo Andrade Almeida Rosado Regueira,13/7/2001,Colmeal e Vilar Torpim
720539266,Catarina Santos Ramalho Azenha Carreira,3/4/1961,Abela
935946581,Celina Rego Cardoso Macedo,13/7/1967,Eiras e Mei
113225024,Cristina Pacheco Carneiro Fonseca Almeida,4/9/1977,Albergaria-A-Velha e Valmaior
516901062,Camilo Coelho Bogas Paredes,13/1/1959,Branca
760639577,Claudio Real Mendes Mota,5/6/1998,Loureiro
685965209,Carmo Castanheira Pires Bacelar,21/3/1987,Livracao
519302000,Carlota Seixas Nogueira Ferreira,17/8/1963,Reguengo Grande
792660497,Camilo Soeiro Leal Peres Amorim,29/11/1964,Messejana
360391288,Carla Ferreira Azeredo Almada Sequeira,4/3/2000,Arrifana
773017221,Cristina Pinto Proenca Rocha Vivas,19/3/1968,Santa Eulalia
486079574,Carla Ferro Nogueira Lobato Pires,21/5/1965,Aguas Boas e Forles
973910191,Celso Ferro Tinoco Domingos Dias,27/2/1955,Insalde e Porreiras
508629965,Claudio Almada Ferraz Carrico,4/2/1974,Lanhas
307524621,Camilo Santos Belchior Seixas,1/10/1986,Vile
816350827,Celso Carrico Carvalheira Baptista Mendes,29/5/1992,Durraes e Tregosa
304901751,Clarice Mendes Estrela Ferro,17/5/1996,Vilela, Sao Cosme e Sao Damiao e Sa
539527054,Claudio Amado Mora Ferro Clementino,13/8/1971,Lavacolhos
146445781,Celino Mendes Brito Santos Lobato,21/2/1983,Mizarela, Pero Soares e Vila Soeiro
336971966,Clarice Andrade Dinis Fonseca Mourao,1/12/1971,Malpica do Tejo
399726699,Celino Caneco Castanheira Quadros,29/12/1961,Real
652722178,Celina Carrasco Rego Nunes Real,21/12/1998,Sabroso de Aguiar
159904994,Celino Queiros Tinoco Ramalho Eanes,6/10/2001,Beja (Salvador e Santa Maria da Feira)
933101995,Cristina Sequeira Ferro Azevedo Farias,9/5/1994,Talhadas
685055100,Celina Tinoco Brito Queiros Clementino,28/10/1951,Canha
090557905,Claudio Mota Regueira Dinis,17/4/1968,Mozelos
057440415,Celino Bogas Lopes Mendes,22/1/1956,Macal do Chao
778514756,Carlota Macedo Azevedo Caneco Nogueira,10/11/1951,Passos
031919656,Camilo Amado Azevedo Aguiar,16/3/1968,Moita Dos Ferreiros
081162020,Cristiano Sequeira Ferraz Carmona Seixas,15/1/1986,Comporta
955505524,Cristiana Azevedo Queiros Pires Carneiro,29/3/1983,Freineda
090224977,Celino Sequeira Cipriano Ferreira Dias,8/8/1998,Queira
670470637,Catarina Carneiro Mateus Arouca,4/1/1966,Carvalhal
327042228,Clotilde Pires Quadros Lopes Ferreira,24/9/1991,Arrifana
835048381,Celino Rocha Azenha Nogueira Ramalho,22/11/1955,Atalaia
485363218,Carina Castanheira Paredes Barros Barbosa,14/6/1969,Vendas Novas
510626109,Cristiana Leao Belchior Matos,8/8/1957,Rubiaes
733909928,Claudio Seixas Arantes Pacheco Dias,16/6/1954,Chafe
417651024,Carlota Dinis Seixas Leao Mourao,17/7/1975,Vassal
921099776,Celino Andrade Carmona Martins,20/9/1972,Muxagata
675422004,Cristiana Cipriano Moreira Queiros Carneiro,5/5/1985,Regadas
027277924,Catarina Martins Castro Proenca Carneiro,27/2/1966,Currelos, Papizios e Sobral
117999239,Camilo Cabral Silva Calheiros Nunes,19/10/1993,Baixa da Banheira e Vale da Amoreira
046599269,Carina Silva Dinis Carrico Martins,27/3/1997,Felgar e Souto da Velha
118252137,Claudio Pires Cipriano Calheiros Mota,4/6/1980,Coronado (Sao Romao e Sao Mamede)
640387101,Cristina Brito Andrade Calado,6/11/1952,Alcanede
014136203,Celso Carrico Fonseca Rocha Leal,24/5/1961,Lajeosa e Forcalhos
212016305,Carlota Ferreira Rocha Caiado Brito,28/10/1975,Moreira de Conegos
139977482,Clarice Barbosa Cipriano Andrade Castanheira,31/1/1962,Coelhoso
152682664,Cristiana Lopes Tinoco Paredes Sequeira,18/10/1978,Reguengo do Fetal
981910101,Celso Cunha Arouca Nascimento Caneco,31/10/1999,Castelo Branco
504611869,Cristina Moura Arouca Amado Baptista,14/11/1998,Prestimo e Macieira de Alcoba
486776381,Claudio Lopes Moura Lobato Martins,9/5/1993,Souro Pires
798232847,Cristina Dias Tinoco Andrade,27/2/1980,Pampilhosa
487130377,Carmo Pacheco Caneco Macedo Aguiar,25/7/2001,Ovadas e Panchorra
156342036,Carina Regueira Brito Pires Azeredo,24/2/1956,Torno
619107835,Cristina Regueira Cunha Arantes Leao,23/9/1966,Vilar de Nantes
316219242,Carla Ramalho Tinoco Valbom Cipriano,19/3/1971,Arrabal
779142073,Cristiana Mateus Nunes Fonseca Arantes,14/5/1979,Chosendo
501322043,Cristiano Amado Arouca Pinheiro,30/3/1991,Rendufe
846539203,Celino Mateus Carrasco Paredes,29/6/1970,Friestas
531455269,Clarice Arantes Mateus Azevedo Clementino,1/10/1972,Canedo, Vale e Vila Maior
458716153,Clarice Peres Amorim Carvalheira,6/9/1956,Queiriga
058332667,Carla Coelho Mora Caneco Andrade,25/4/1985,Creixomil
874996458,Carina Barbosa Azenha Seixas Brito,4/7/1997,Ferreira
164177888,Clarice Aguiar Amorim Valbom Cardoso,23/3/2000,Serrazes
231527271,Clotilde Moreno Azevedo Seixas Antunes,19/4/1979,Perozelo
816135231,Carina Seixas Amora Barros Peres,24/9/1991,Cernache
621796405,Claudio Peres Eanes Pinto Mendes,13/5/1952,Rio de Mel
293518589,Claudio Lopes Fonseca Vivas Bogas,23/12/1993,Reigoso
842988218,Carla Ramalho Azenha Amado Martins,14/8/1952,Barcos e Santa Leocadia
068145132,Clarice Arouca Rego Ferreira Baptista,2/5/2000,Carquere
535264087,Carmo Tinoco Dias Moreno,22/8/1993,S. Barnabe
978365327,Claudio Fonseca Brito Mateus Amado,24/4/1957,Ferral
585886893,Camilo Amora Brito Farias Belchior,31/10/1994,Mosteiro
028343370,Catarina Proenca Amado Caneco,13/8/1996,Vila Facaia
225201206,Clarice Azeredo Matos Castro Mota,3/5/1958,Fornelos
706840131,Carmo Carmona Soeiro Fonseca,16/9/1966,Serra de Santo Antonio
548271319,Carmo Rosado Carmona Rego Queiros,1/3/1966,Fornos de Maceira Dao
373904527,Celino Rosado Eanes Farias,7/8/1967,Nespereira e Casais
971196917,Celso Soeiro Pinto Azeredo Sequeira,1/2/1968,Arcas
379167917,Carmo Rocha Domingos Almeida Leal,23/2/1964,Recardaes e Espinhel
665013649,Carla Amora Nascimento Barbosa Castro,4/7/1986,S. Joao de Tarouca
439104676,Camilo Dias Ferro Paredes Barros,19/7/1967,Matanca
893467201,Carina Carrasco Bacelar Antunes,2/5/1961,Irivo
683695111,Celso Ferreira Cipriano Peres Nascimento,24/4/1995,Pinheiro
983091802,Clotilde Real Nogueira Carrasco,12/3/1992,Aldeias
463245655,Camilo Real Brito Amorim Almeida,15/2/1967,Desejosa
272757974,Carina Barros Clementino Valbom,24/12/1953,Fontelo
392307286,Catarina Ferraz Mateus Mora Matos,17/1/1971,Antas e Ourozinho
526152126,Carla Azeredo Nascimento Barros Santos,9/5/2001,Urqueira
219305956,Carla Carrasco Azenha Nascimento Moreno,26/12/1981,Vilar de Macada
936533038,Carla Carrasco Lopes Nunes Barros,2/5/1952,Prado e Remoaes
302121209,Camilo Aguiar Baptista Andrade,16/1/1989,Torres Novas (Santa Maria, Salvador e Santiago)
967983972,Claudio Domingos Clementino Rego Valbom,13/11/1990,Basto (S. Clemente)
607618985,Celino Bacelar Azenha Caiado Queiros,13/11/1999,Couto de Baixo e Couto de Cima
656582477,Catarina Nunes Brito Calheiros Azenha,18/4/1994,Joao Antao
526007631,Catarina Quadros Andrade Castro Cipriano,31/1/1994,Santiago
723532062,Cristina Rego Lopes Bogas,1/12/1974,Videmonte
161354613,Carmo Castro Soeiro Calheiros,8/6/1996,Braga (S. Vitor)
862244554,Cristiano Carreira Tinoco Andrade,19/1/1953,Santa Maria de Lamas
040281195,Carlota Almeida Leal Cipriano Rosado,1/5/1989,Nave de Haver
455991034,Clotilde Bacelar Mora Baptista Tinoco,12/8/1957,S. Pedro da Torre
110544050,Claudio Nunes Dinis Andrade Barros,21/2/1985,Aguieiras
969380861,Cristiano Rosado Pacheco Almeida Azeredo,20/9/1995,Rolica
418587999,Celso Rosado Ferro Azeredo Queiros,26/3/1965,S. Luis
509463201,Claudio Mota Carmona Queiros Vivas,29/9/1992,Venda Nova e Pondras
282531036,Cristiana Castanheira Almeida Lobato Estrela,9/8/1991,Adaes
563510082,Celso Moreno Calado Ferreira Clementino,12/2/1964,Alcantara
883332968,Carla Rocha Paredes Pinto Ferraz,29/7/1961,Idanha-A-Nova e Alcafozes
527528551,Clarice Amorim Carreira Almada,3/11/1998,Gamil e Midoes
282784739,Camilo Aguiar Eanes Amorim Real,13/11/1996,S. Salvador
079131036,Camilo Nascimento Mateus Belchior,13/4/1998,Gaeiras
334304094,Claudio Bogas Soeiro Calheiros Real,30/5/1980,Madeira
328161487,Clarice Castanheira Arouca Cipriano Aguiar,20/12/1972,Sao Vicente
111406188,Cristiano Rego Bacelar Aguiar,24/12/1981,Odeceixe
785623739,Catarina Matos Clementino Arantes,10/6/1984,Sanguinheira
003278866,Clotilde Mourao Barbosa Lobato,5/9/1972,Caranguejeira
006785987,Cristiano Leao Pacheco Castanheira Amado,19/8/1981,Fermedo
699236834,Camilo Moura Domingos Ramalho Moreira,25/7/1964,Vila Ruiva
183099839,Cristiana Clementino Amora Carrico Fonseca,28/4/1991,Soutelo do Douro
447439171,Cristina Martins Soeiro Pacheco Moura,31/5/1965,Vila Verde e Barbudo
134904423,Carlota Rosado Seixas Pinto Antunes,30/8/1975,Muge
692309885,Carla Mendes Proenca Rego,23/12/1978,Barreiro de Besteiros e Tourigo
790785031,Celina Proenca Amado Silva Soeiro,9/12/1968,Fajao-Vidual
633691534,Celino Mora Estrela Santos Silva,6/8/1978,Atouguia da Baleia
961974293,Camilo Dias Ferreira Pinheiro Cabral,7/7/1967,Queira
722220519,Celina Rego Mourao Tinoco,4/11/1996,Gualtar
625060687,Carmo Santos Carneiro Rego,4/12/1978,Penhalonga e Pacos de Gaiolo
406522399,Carmo Nogueira Paredes Farias,4/1/1954,Livracao
987559791,Carla Proenca Carneiro Antunes Moreno,23/6/1962,Altura
179470994,Camilo Azenha Barros Ferraz Santos,13/3/1997,Penajoia
476084902,Claudio Quadros Ferro Domingos,30/12/1961,Rapoula do Coa
110803241,Carlota Quadros Carneiro Pires,19/4/1967,Murtosa
340367403,Cristina Paredes Leao Leal,22/3/1969,Castro Daire
417763363,Claudio Carrico Almada Brito,29/9/1982,Santa Cruz da Trapa e Sao Cristovao de Lafoes
117116120,Celino Pires Mendes Lopes Leal,26/6/1997,Fornelos
053078449,Carina Rosado Carreira Brito Cunha,15/10/1970,Espinho
702925267,Celso Macedo Eanes Barbosa Paredes,13/3/1967,Arcozelo Das Maias
359203594,Carmo Andrade Valbom Caneco Mourao,20/8/1955,Montoito
984769782,Cristiana Silva Almeida Mateus,29/2/1996,Sarnadas de Rodao
662978903,Carmo Castanheira Dias Soeiro Leal,3/12/1993,Ferreiros e Gondizalves
978347084,Carmo Ferro Almeida Queiros Castro,23/11/1986,Sezelhe e Covelaes
263476930,Carla Castro Tinoco Carrico Castanheira,20/5/1962,Anelhe
971588002,Carla Caiado Belchior Estrela Carmona,28/4/1955,Vilar de Besteiros e Mosteiro de Fraguas
243372298,Clotilde Moreira Bogas Andrade Belchior,10/10/1999,Pinho
486073318,Camilo Bacelar Coelho Barbosa,15/8/1974,Monte e Queimadela
521323518,Carlota Caneco Nunes Pinto Bogas,17/4/1999,Lorvao
604986485,Catarina Rego Bacelar Brito Barros,17/11/1957,Cachopo
913592443,Carmo Dias Aguiar Fonseca Nascimento,6/7/1990,Aldeia do Bispo, Aguas e Aldeia de Joao Pires
537556252,Carla Peres Moreno Pacheco,14/5/1991,Tabuacas
835635398,Camilo Andrade Amorim Caneco,14/11/1976,Aveiras de Cima
327493921,Carina Quadros Ferro Barbosa Azenha,23/6/1981,Matanca
253613064,Claudio Estrela Cipriano Andrade Leao,13/11/1999,Aricera e Goujoim
947951898,Carlota Calado Moreno Ferro Seixas,22/9/1958,Tavares (Chas, Varzea e Travanca)
247488016,Carina Barbosa Lopes Belchior,7/4/1995,Nogueira
997228120,Cristiano Caiado Azeredo Dias Rego,14/2/1999,S. Matias
582935864,Celino Caneco Cunha Peres Real,28/1/1997,Rio de Loba
234130061,Cristina Azevedo Carneiro Caiado Amorim,9/11/1973,Longroiva
681031182,Catarina Carmona Tinoco Queiros Bogas,27/6/1960,Vale Flor, Carvalhal e Pai Penela
675834412,Catarina Rocha Carneiro Carrasco Azevedo,10/1/1991,Louro
526214776,Carlota Amorim Mateus Ferraz Cardoso,16/7/1970,Abedim
656959118,Camilo Cunha Valbom Mateus,7/11/1993,Lourical do Campo
926387177,Celina Moura Azenha Farias,4/1/1999,Aricera e Goujoim
523192215,Cristina Eanes Matos Cabral,1/11/1993,Penude
734153692,Carlota Peres Mota Caneco Moreira,6/12/1969,Guia, Ilha e Mata Mourisca
833459143,Cristiano Martins Arantes Seixas Almada,5/9/1951,Parada de Ester e Ester
224003487,Carina Pinto Rosado Aguiar,7/1/1954,Leomil
981860549,Clarice Rego Clementino Castanheira Barros,30/10/1993,Castelaos e Vilar do Monte
012817849,Celso Moreno Santos Quadros Carvalheira,6/5/1969,Carvalheira
731879096,Celso Coelho Mendes Moura Domingos,4/9/1987,Seixo
378764492,Carlota Coelho Caiado Baptista,13/1/1997,Gafanha da Boa Hora
871901815,Carla Azeredo Real Seixas,2/7/1973,Pegoes
537005631,Cristiano Brito Azenha Pires,17/5/2001,Agilde
686817734,Carina Cabral Martins Baptista Carneiro,28/9/1994,Cota
808029788,Camilo Santos Quadros Dias Pires,21/8/1973,Trute
842770156,Celso Azenha Leao Amorim Sequeira,2/3/1998,Fornelos
518437282,Cristiana Queiros Cipriano Brito Carrasco,8/2/1978,Coimbrao
719856374,Carina Tinoco Cardoso Carvalheira,16/8/1952,Urgezes
218358427,Clarice Moura Bacelar Peres Mateus,3/6/1994,Marvila, Ribeira Santarem, S.Salvador, S.Nicolau
092415766,Carina Mendes Cardoso Azeredo Carrasco,27/7/1969,Moinhos de Gandara
318001304,Cristina Leao Amora Mateus Ferraz,24/1/1973,Cortes do Meio
630279805,Claudio Andrade Clementino Cunha,24/7/1980,Freixo
012913617,Cristina Rego Mendes Carrico Amorim,17/6/1953,Vascoes
071367457,Catarina Queiros Calheiros Domingos Coelho,17/4/1965,S. Martinho do Peso
646608370,Carmo Castanheira Pacheco Ferreira,24/6/1972,Marinha Grande
188542813,Camilo Belchior Fonseca Azenha Queiros,11/1/1982,Valdreu
285829114,Claudio Andrade Ferraz Nogueira Seixas,7/11/1997,Rendufe
986213605,Catarina Mateus Tinoco Ferro Ferreira,29/11/1998,Sao Salvador e Santa Maria
962198032,Carlota Quadros Calheiros Brito Farias,20/5/1996,Sao Miguel do Souto e Mosteiro
242610276,Carmo Barbosa Rosado Matos Lobato,24/8/1959,Cavernaes
702686704,Claudio Vivas Clementino Coelho Queiros,10/8/1977,Vale Frechoso
727151665,Claudio Mateus Barbosa Andrade Leal,13/1/1956,Salir de Matos
809313655,Claudio Mendes Domingos Rocha Soeiro,10/5/1982,S. Caetano
447886553,Clarice Baptista Calheiros Mota Matos,17/8/1998,Salvador do Monte
471231426,Claudio Antunes Baptista Proenca,30/10/1956,Fornelos e Queijada
333150122,Camilo Calado Amorim Martins,11/3/1958,Pinhao
688075718,Clotilde Calheiros Moreno Farias Silva,30/10/1998,S. Joao de Fontoura
678706213,Clotilde Rego Pinheiro Martins Mota,22/5/1993,Pedrogao Pequeno
496812028,Celino Barbosa Amora Proenca,15/7/1986,Santo Antonio
007818538,Carla Mota Mora Pacheco,31/12/1964,Calvelo
391966664,Catarina Ramalho Mendes Amorim,12/6/1953,Beiral do Lima
423940099,Claudio Soeiro Calheiros Dinis Paredes,12/11/1989,Souto Maior
098247028,Carmo Sequeira Arouca Aguiar Brito,30/12/1994,Santa Maria Maior e Monserrate e Meadela
675932909,Clarice Mora Mourao Moreira,14/3/1999,Castelo de Penalva
816477845,Carmo Mora Brito Seixas,24/10/1974,Jarmelo Sao Miguel
390762940,Cristina Carvalheira Almeida Rocha,9/6/1998,Ancede e Ribadouro
416504686,Cristina Nascimento Nogueira Castanheira Bacelar,28/1/1990,Sonim e Barreiros
878758016,Clarice Bacelar Baptista Ferraz Castro,28/6/1962,Alvorge
545254285,Celso Arouca Barbosa Caiado Calado,16/8/1962,Sao Joao Baptista
456968886,Carina Macedo Moreno Leao,2/10/1957,Rossas
575203143,Celina Rosado Silva Arantes Paredes,22/6/1973,Arcos
640687180,Celino Carneiro Castanheira Peres Santos,4/5/1990,Crespos e Pousada
623352072,Catarina Caiado Rosado Martins Caneco,15/3/1964,Valbom/Bogalhal
537678725,Cristiano Dinis Carneiro Caiado,1/4/1955,Castelo Melhor
207996818,Celino Arantes Calheiros Fonseca Leao,15/7/1981,Pensalvos e Parada de Monteiros
288596363,Claudio Sequeira Bogas Calheiros Cabral,18/2/1977,Bornes e Burga
466410892,Carina Pacheco Rego Seixas,26/5/1964,Pedrogao Pequeno
206314347,Cristiana Leal Nogueira Regueira,14/8/1958,Tondela e Nandufe
126198724,Cristiano Fonseca Cipriano Leao Cabral,31/3/1997,Folgosa
788689563,Celino Martins Barbosa Bogas,7/4/1972,Goncalo
781429135,Catarina Pires Coelho Bacelar Soeiro,23/11/1999,Figueiras e Covas
206203854,Carlota Castanheira Antunes Almada Matos,22/2/1991,Antas e Matela
974953445,Cristiano Carmona Carneiro Regueira Carreira,19/7/1964,Fontoura
446121886,Clotilde Paredes Ferraz Pinheiro Caiado,26/7/1987,Segude
860907749,Cristiano Barbosa Cardoso Ferreira Moreira,25/12/1984,Sezelhe e Covelaes
864357827,Catarina Andrade Pinheiro Castanheira Cipriano,18/12/1965,Alfragide
096191996,Catarina Arantes Carrasco Fonseca,28/2/1985,Sangalhos
380639533,Celina Pinto Farias Eanes,22/12/1996,Assentiz
790229894,Celina Cunha Cardoso Seixas,18/10/1995,Santana da Serra
976044730,Celino Antunes Seixas Amorim Carreira,4/1/1953,Nespereira e Casais
841651221,Claudio Paredes Pacheco Leal Lobato,27/11/1984,S. Martinho de Mouros
129368632,Catarina Rego Farias Dinis Carrico,3/2/1955,Santiago de Piaes
113609695,Celino Castanheira Arouca Cabral Rego,22/4/1987,Vale de Cavalos
691573090,Celso Leal Amora Tinoco Almada,12/1/1989,Santa Lucrecia de Algeriz e Navarra
976471097,Cristina Proenca Pinheiro Estrela Martins,2/5/1997,Moreira do Rei e Varzea Cova
731283376,Camilo Amado Dinis Carrasco Azeredo,2/5/1954,Requeixo, Nossa Senhora de Fatima e Nariz
848330365,Celso Vivas Nogueira Cardoso Azevedo,23/11/1952,Sandomil
722022285,Celso Aguiar Arouca Mora Andrade,21/9/1957,Moure
057452854,Camilo Ferro Dinis Mora Leao,10/12/1982,Destriz e Reigoso
737358728,Clarice Calado Arouca Amorim,12/6/1955,Vilela
536073565,Camilo Fonseca Amorim Carvalheira Leal,7/5/1978,Vila Cova de Alva e Anseriz
737661370,Carlota Leao Clementino Lobato Bogas,26/9/1958,Pero Viseu
936937229,Clarice Rocha Belchior Arantes Carmona,23/4/1978,Palmeira de Faro e Curvos
259423672,Carmo Carneiro Cipriano Andrade Pires,18/7/1954,Vila Seca e Bem da Fe
641145603,Carmo Mora Calado Carvalheira Caiado,24/3/1969,Loureiro
923779102,Celino Belchior Carreira Clementino,16/4/1979,Monteiras
665752919,Clarice Silva Leal Antunes,1/4/1985,Longueira/Almograve
085122994,Clotilde Almada Andrade Amado,21/6/1962,Vascoveiro
651845641,Cristiano Ferro Bogas Dias Castro,2/7/1974,Serapicos
019768252,Celso Carvalheira Rocha Matos Carrasco,23/2/1998,Odeceixe
124527577,Carmo Almada Lobato Almeida Amorim,12/2/1964,Estoraos
759676325,Clarice Fonseca Rocha Estrela Amado,13/4/1956,Moinhos de Gandara
655319380,Clarice Ferraz Carrico Caneco Queiros,31/7/1967,Cabracao e Moreira do Lima
655608659,Cristiana Castanheira Dinis Regueira,6/9/1966,Numao
342869611,Cristina Rocha Santos Farias Mateus,11/2/1975,Porto de Mos - Sao Joao Baptista e Sao Pedro
276247183,Cristina Castro Castanheira Aguiar Andrade,30/12/2001,Palmela
908914892,Cristiana Matos Carneiro Estrela,14/3/2000,Loivos da Ribeira e Tresouras
513408199,Cristina Cardoso Tinoco Pinto Cabral,4/9/1996,Cerdal
452043101,Cristina Aguiar Proenca Rosado Dinis,1/3/2000,Mioma
284068291,Carla Rocha Moura Leal Amorim,14/7/1959,Cardosas
785223887,Cristiana Eanes Nascimento Bogas,11/5/1994,Padronelo
527935207,Clotilde Pinheiro Almeida Andrade,16/4/1994,Montalvao
380836543,Claudio Clementino Nascimento Pacheco,19/4/1993,Barco e Coutada
774055868,Clotilde Moreno Carreira Coelho Belchior,21/9/1982,Miranda do Douro
106096080,Claudio Coelho Martins Estrela Azenha,3/3/1964,Sao Cipriano e Vil de Souto
852303261,Carina Cabral Baptista Caneco Brito,21/2/1975,Ermidas-Sado
594818942,Catarina Caneco Silva Andrade,16/6/1986,Marrazes e Barosa
884099570,Carmo Lopes Rocha Domingos,10/3/1957,S. Martinho Das Chas
275884231,Celso Arantes Mendes Carrico Calheiros,2/6/1970,Almeida
039948881,Catarina Lopes Farias Azevedo,30/9/2000,Oliveirinha
580351783,Claudio Fonseca Martins Leao,18/9/1977,Romariz
185885014,Cristina Carreira Martins Ferraz Mora,1/8/1975,Souto Maior
856902695,Cristiano Rosado Dias Vivas Caneco,24/7/1963,Pensalvos e Parada de Monteiros
577905584,Cristiana Brito Mota Cipriano Calado,7/4/1995,Nossa Senhora da Conceicao, Sao Pedro e Sao Dinis
872582080,Claudio Soeiro Barbosa Carmona Carreira,28/1/1954,Maceda
776927534,Cristiano Calado Nunes Queiros Coelho,19/4/1982,Bacelo e Senhora da Saude
410304297,Cristina Bogas Ramalho Arantes Mendes,3/7/1956,Nespereira e Casais
542650783,Claudio Arouca Amorim Mendes Carvalheira,22/3/1970,Candoso Sao Tiago e Mascotelos
004436319,Claudio Mendes Santos Rocha Vivas,24/8/1983,Sobral
173544060,Carla Barros Rocha Real Ramalho,10/1/1964,Nossa Senhora Das Neves
713938955,Carina Tinoco Amora Rocha Proenca,24/11/1999,Refojos de Basto, Outeiro e Painzela
109582942,Cristiano Seixas Antunes Mota,29/12/1989,Ovar, S.Joao, Arada e S.Vicente de Pereira Jusa
793572322,Clarice Amorim Carneiro Clementino Calado,12/11/1963,Fornos
170214898,Carla Vivas Ferraz Pinheiro,1/7/1978,Carvalhais e Candal
882164867,Cristiano Ferro Lopes Rego Soeiro,11/6/1959,Vialonga
363219484,Carlota Amora Pinheiro Barbosa Proenca,22/12/1978,Budens
737675113,Claudio Aguiar Paredes Rosado Ferraz,1/3/1964,Maiorca
211255716,Clotilde Calado Andrade Nunes Almada,28/3/1999,Galegos
696255061,Carina Ferro Cunha Ramalho,3/12/1968,Friande
071903154,Cristiana Cipriano Andrade Soeiro Brito,6/10/1952,Santa Maria Maior
621756562,Carmo Carvalheira Barbosa Regueira Peres,8/2/1982,Parada do Bispo e Valdigem
956471161,Celino Moura Ferro Castanheira,24/7/1972,Morgade
879499293,Cristina Mateus Dinis Sequeira Azenha,19/2/1998,Vermiosa
797650150,Claudio Calheiros Real Matos Pacheco,3/2/1993,Cavez
936787316,Celino Carreira Carmona Pinto,27/4/1998,Campo
391790849,Claudio Ferraz Nunes Queiros,30/4/1972,Cabecudo
288367051,Catarina Barros Carvalheira Almada Carneiro,10/1/1965,Penajoia
622963507,Clotilde Mota Ferraz Andrade Ferreira,25/7/1956,Alijo
844123918,Celino Fonseca Bacelar Bogas,30/1/1967,Barcelos, V.Boa, V.Frescainha
178004640,Catarina Pinheiro Dinis Azeredo,11/7/1964,Santa Marinha
954611590,Carina Arantes Castanheira Carrico Moreno,1/3/1984,Carlao e Amieiro
575152780,Cristiano Macedo Castanheira Moura,2/4/1957,Alcabideche
230608786,Carlota Ramalho Queiros Aguiar Ferro,2/6/2000,Sapardos
463483255,Cristiano Nunes Paredes Farias Carvalheira,22/12/1971,Serra de Santo Antonio
210870642,Carmo Rego Pires Castro Ferraz,3/4/1973,Jarmelo Sao Pedro
999400793,Claudio Arantes Baptista Carmona Bacelar,28/4/1966,Vila Boa de Quires e Maureles
830664959,Celso Macedo Barbosa Estrela Amorim,18/8/1991,Areias, Sequeiro, Lama e Palmeira
297337360,Cristiana Pinheiro Belchior Carvalheira Aguiar,27/11/1968,Meirinhos
907417444,Claudio Moreira Nogueira Vivas Nascimento,13/8/1998,Parada e Sendim da Ribeira
405668038,Carina Andrade Arouca Cabral Calheiros,8/3/1954,Adoufe e Vilarinho de Samarda
523778738,Catarina Soeiro Nascimento Leao,8/12/1987,Rio de Moinhos
409649215,Carina Antunes Dias Tinoco Caiado,3/3/1996,Janeiro de Cima e Bogas de Baixo
322589876,Camilo Fonseca Pinto Real Brito,18/11/1997,Gondarem
768351983,Cristina Sequeira Lobato Barros Bacelar,23/11/1970,Retorta e Tougues
642175096,Cristiana Leao Belchior Azevedo,13/1/1979,Castro Daire
763332169,Cristiano Regueira Lopes Azenha Nunes,3/11/1995,Castelo Branco
136017949,Celino Calado Azeredo Tinoco,18/5/1959,Regadas
253931872,Carina Almada Pires Carreira Carneiro,7/11/1969,Ferreiros, Prozelo e Besteiros
115242195,Claudio Amorim Ferreira Queiros Azenha,6/5/1963,Rua
657537908,Clotilde Macedo Lobato Castro,8/3/1950,Sao Pedro de Arcos
182306136,Claudio Aguiar Matos Rocha Paredes,31/12/1986,Vila Nova da Telha
720032619,Carlota Brito Sequeira Amado,26/9/1994,Santo Antonio Das Areias
303001616,Celso Brito Mora Ferro Real,16/10/1956,Sande e Sao Lourenco
562677089,Catarina Proenca Matos Nascimento Barros,15/5/1964,Fontelo
881418479,Celina Carrasco Mora Ramalho Moura,27/10/1979,Espirito Santo
620273703,Celso Azeredo Castro Mora Nogueira,6/9/1957,Maceda
650916472,Celso Rocha Nogueira Azenha,29/8/1971,Aldeia Nova
414083695,Cristiana Cunha Fonseca Azevedo Sequeira,9/1/1989,Sabroso de Aguiar
443888302,Camilo Cunha Fonseca Carrasco Mourao,19/10/1989,Argela
848183062,Celina Lobato Barbosa Real Rosado,1/10/1996,Carnota
650967304,Cristiano Nascimento Antunes Barros,9/6/2001,Sao Joao da Pesqueira e Varzea de Trevoes
336444501,Carina Cabral Arantes Seixas Amado,13/5/1995,Paderne
094318375,Carmo Leao Barros Quadros Bacelar,25/11/1979,Ramalhal
095532259,Celso Brito Eanes Rocha,26/8/1956,Penha Garcia
320308482,Clarice Mora Andrade Quadros Cabral,14/11/1966,Sarzedas
278955266,Celino Amorim Calado Rego,18/10/1972,Saldanha
876905311,Cristiano Matos Pinto Soeiro Leao,24/1/1966,Alvacoes do Corgo
272918759,Cristiana Amora Rego Valbom Carvalheira,6/11/1989,Merelim (Sao Paio), Panoias e Parada de Tibaes
319930915,Celina Domingos Nogueira Amorim Rego,1/7/1988,Sao Gregorio e Santa Justa
654812257,Carlota Baptista Carrasco Arouca,18/1/1952,Carapecos
893472601,Celina Rosado Caneco Andrade Ramalho,3/3/1993,Vila Chao do Marao
570662770,Carlota Mendes Brito Ferraz,9/10/1988,Corte do Pinto
